word,value
seko,-3.0
gabuk,-4.0
tiup-tiup,-3.0
berseloroh,-4.0
keletah,-3.0
sampur,-3.0
pameran,-3.0
pelaksanaan,-4.0
merencah,-4.0
mendongkolkan,-5.0
sampul,-3.0
sampuk,-3.0
langis,-5.0
cempera,-5.0
malapetaka,-5.0
ampu,-5.0
peluru,-3.0
tim,-4.0
menyorongkan,-3.0
lacur,-5.0
mendiskreditkan,-4.0
kendatipun,-3.0
pasak,-4.0
berkolusi,-5.0
buka,-3.0
izin,-4.0
garib,-4.0
menghirup,-3.0
mendebarkan,-4.0
panji-panji,-3.0
berengsaan,-4.0
saksama,-5.0
guyon,-4.0
butek,-3.0
menyamakan,-3.0
meremang,-3.0
bertapakkan,-4.0
kolaps,-5.0
bengap,-3.0
menyabot,-3.0
menekan,-3.0
kecipir,-3.0
bertentangan,-4.0
dwiganda,-3.0
bergaung,-3.0
keaiban,-5.0
meruak,-4.0
teknik,-4.0
khalwat,-3.0
wasit,-3.0
menampik,-4.0
ke-tidakjelasan,-5.0
empang,-3.0
berganggang,-3.0
pengukuhan,-3.0
menggunting,-3.0
jelukan,-3.0
pretel,-4.0
intimidasi,-5.0
hadang,-5.0
penyepit,-3.0
mencerup,-3.0
jariji,-4.0
penghukuman arestasi,-3.0
mendidis,-4.0
mendidih,-3.0
membabat,-4.0
bersendi,-4.0
bukat,-4.0
sunam,-3.0
pengotoran,-4.0
garis,-3.0
mengejutkan,-3.0
menanggulangi,-5.0
tertubruk,-4.0
kukul,-3.0
jembatan,-4.0
sambaran,-3.0
tumandang,-3.0
begana-begini,-4.0
alamiah,-3.0
hantam kromo,-4.0
Anda,-4.0
babil,-4.0
berpuaka,-3.0
mengazabkan,-3.0
pikat,-4.0
melaknat,-5.0
berpura-pura,-4.0
lungkang,-4.0
bercura,-4.0
kasim,-4.0
meloya,-4.0
membembam,-4.0
mengedut,-5.0
bertelimpuh,-3.0
cobaan,-5.0
hengkang,-4.0
akreditasi,-3.0
mendarat,-4.0
leler,-4.0
senior,-3.0
menindas,-5.0
dompleng,-3.0
dahiat,-5.0
menyemak,-5.0
menggeligis,-4.0
minimal,-3.0
menggarit,-3.0
haru biru,-5.0
cempung,-4.0
memadatkan,-3.0
parlemen,-3.0
tanggungan,-3.0
ceruk,-3.0
talenan,-5.0
odoh,-5.0
budek,-3.0
jaruman,-5.0
barbar,-5.0
tampuk,-3.0
sobek,-3.0
berperang hati,-4.0
tidak,-5.0
kebingungan,-3.0
peniti,-4.0
munding,-3.0
letup,-3.0
letus,-4.0
modar,-5.0
berduyun-duyun,-3.0
menengking,-5.0
mengayun,-3.0
menempel,-3.0
singkat akal,-3.0
menyalak,-3.0
kebun,-4.0
hasad,-5.0
penyanggah,-4.0
ziarah,-4.0
menggilas,-4.0
selektif,-3.0
anak cucu,-3.0
bergelegak,-3.0
muntup,-3.0
berbadan dua,-3.0
mengudak,-4.0
alahan,-3.0
kekerasan,-4.0
kelamin,-3.0
mengoyok,-4.0
kunjung,-3.0
gelung,-3.0
berongga,-3.0
kelengar,-4.0
lopak-lapik,-4.0
setimpal,-5.0
mariyuana,-3.0
mahkamah,-3.0
bertaburan,-5.0
terjerohok,-4.0
ringkik,-3.0
caba,-4.0
anekdot,-4.0
tenggarang,-4.0
mengembus,-4.0
kobaran,-3.0
menggelingsir,-3.0
leduk,-4.0
serengit,-4.0
sentilan,-5.0
menggelinyau,-3.0
menggondol,-5.0
kelimut,-3.0
gorong-gorong,-4.0
aksa,-4.0
berdengus,-3.0
memikat,-4.0
serik,-3.0
otak ayam,-5.0
mengenyam,-3.0
membegal,-5.0
pengingkaran,-3.0
grup,-4.0
meruntun,-5.0
ua,-4.0
semua,-3.0
uber,-3.0
hinaan cacian,-5.0
benah hati,-3.0
luncas,-3.0
pengecoh,-4.0
darat,-3.0
syak,-3.0
lakon,-4.0
bergumam,-3.0
bimbang,-5.0
tengkoh,-3.0
mengorup,-5.0
cura,-3.0
pranatal,-3.0
berkerubung,-4.0
sepit,-3.0
uras,-3.0
beradu mulut,-4.0
boleh juga,-3.0
kulak,-3.0
cantrik,-3.0
titi,-3.0
bergerombol,-4.0
invalid,-5.0
betul,-4.0
yang,-5.0
besi tua,-4.0
brokat,-4.0
bercempera,-5.0
menggagalkan,-3.0
menilai,-4.0
khatimah,-3.0
argumen,-4.0
keropok,-3.0
draw,-3.0
terkuak,-5.0
beramuk,-4.0
membeslah,-4.0
cacing pita,-4.0
lelung,-3.0
tubuh,-4.0
batang,-4.0
beol,-5.0
caruk,-4.0
mencengkam,-4.0
kenan,-3.0
bagus,-4.0
berbanding,-3.0
carut,-5.0
sipongang,-3.0
membajak,-5.0
info,-3.0
ladang,-4.0
awur,-4.0
aiku,-5.0
berkhianat,-5.0
pasokan,-3.0
bergoyah,-4.0
menuntut,-3.0
cengger,-3.0
timpuk,-5.0
centang,-5.0
cacing palolo,-4.0
balik gagang,-5.0
cacing hitadid,-4.0
reaksi,-5.0
berlipat ganda,-3.0
melandai,-3.0
berkeping-keping,-5.0
mengagak-agak,-3.0
jalan layang,-4.0
gamat,-5.0
terkocok,-3.0
bentak,-5.0
berumpun,-3.0
bentan,-4.0
ngeang,-4.0
kematian,-5.0
miskin,-5.0
kesuraman,-5.0
pekuk,-3.0
asmara,-4.0
praduga,-3.0
merejeng,-3.0
berbiak,-3.0
trayek,-4.0
arik,-3.0
mewakili,-3.0
implikasi,-3.0
terpulang,-3.0
memosisikan,-5.0
demonstrasi,-3.0
mengambang,-5.0
kepenatan,-4.0
kekecewaan,-3.0
caci maki,-5.0
menangkal,-4.0
membandingkan,-3.0
travesti,-5.0
memangku,-3.0
fatal,-5.0
celih,-4.0
manasuka,-4.0
perang mulut,-5.0
peradam,-5.0
bertasyakur,-4.0
goyang,-4.0
menyayung,-4.0
embah,-3.0
sabil,-4.0
terpuruk,-4.0
manifestasi,-3.0
pembarut,-3.0
memantang,-4.0
sabit,-3.0
bahaya,-5.0
berbohong,-4.0
menaklukkan,-4.0
mengoleng,-3.0
beloon,-3.0
terkam,-4.0
horor,-5.0
lutu,-4.0
suka hati,-3.0
bantar,-4.0
akut,-5.0
mengikhtisarkan,-3.0
terguncang,-3.0
tanggul,-3.0
usak,-3.0
serampangan,-5.0
presentasi,-3.0
kikis,-5.0
comblang,-5.0
jalang,-4.0
menghasut,-4.0
polusi,-4.0
sumarah,-4.0
seleder,-5.0
firasat,-4.0
buncah,-5.0
yunior,-4.0
korup,-5.0
kabil,-4.0
kapuk,-3.0
fosil,-4.0
puaka,-4.0
ogel,-4.0
kecaman,-5.0
biji mata,-3.0
berbisa,-5.0
purbasangka,-3.0
soal jawab,-3.0
kafe,-4.0
menampakkan diri,-3.0
kecapan,-4.0
jarum,-4.0
awut-awutan,-5.0
terjepit,-4.0
tugal,-4.0
kicik,-3.0
bermesraan,-3.0
gelopak,-4.0
menyenangkan,-3.0
rekam,-3.0
mendapati,-4.0
kekhawatiran,-4.0
peretel,-4.0
ngotot,-4.0
kontak,-4.0
memanjatkan doa,-3.0
tutur kata,-4.0
bertunangan,-4.0
karangan,-4.0
bilik,-3.0
pertentangan,-5.0
tumbang vertikal,-3.0
serasi,-4.0
tersusul,-3.0
ikat rambut,-4.0
berperai-perai,-5.0
upah,-3.0
meleja,-5.0
mencebur,-5.0
ketenangan,-4.0
manggak,-5.0
menengkar,-5.0
getun,-4.0
si polan,-3.0
burai,-5.0
tengku,-4.0
kecantol,-3.0
bala bencana,-5.0
menceng,-4.0
berceloteh,-4.0
sesat pusat,-4.0
bendoro,-4.0
menipu,-3.0
aksioma,-3.0
ekor,-3.0
broker,-3.0
menghadiahkan,-3.0
berwarna,-3.0
mencerkau,-4.0
terempas,-5.0
ganda,-3.0
belas,-3.0
mengejar,-4.0
tua bangka,-3.0
walau,-3.0
jelas,-3.0
penggali,-4.0
daki,-4.0
pembudayaan,-5.0
bulan-bulanan,-4.0
menyesalkan,-5.0
menghancurluluhkan,-4.0
bahtera,-3.0
jiplak,-3.0
dedemit,-4.0
pembelit,-3.0
janggal,-4.0
bertingkuh,-4.0
menaruh syak,-3.0
kepincangan,-4.0
sudi,-3.0
meraut,-3.0
berdesakan,-3.0
penghalang,-5.0
penis,-5.0
urgen,-4.0
memidana,-3.0
badai,-4.0
seringing,-4.0
jajah,-5.0
anak bukit,-4.0
merisak,-4.0
redang,-4.0
salak,-3.0
ancai,-5.0
menyawar,-5.0
terambau,-5.0
rida,-3.0
berhujah,-4.0
wejangan,-3.0
sosi,-5.0
gembol,-4.0
sirkuler,-3.0
timah panas,-3.0
aru-aru,-4.0
amat sangat,-3.0
menukik,-4.0
lorong,-4.0
mempertaruhkan,-3.0
roda,-5.0
daras,-5.0
menggadaikan,-3.0
sudu,-3.0
jeran,-3.0
memegat,-3.0
menegangkan,-4.0
slip,-5.0
hangat,-3.0
menjerit,-3.0
hisap,-3.0
terpojok,-4.0
silu,-5.0
pentung-pentungan,-4.0
deraan,-5.0
talas,-3.0
menggebos,-5.0
berdusta,-4.0
cuai,-4.0
berpencaran,-3.0
resap,-3.0
menjelek-jelekkan,-4.0
usul,-3.0
sepenuhnya,-3.0
tedak,-4.0
pales,-4.0
mendesak,-4.0
menggempur,-4.0
rintik,-3.0
solokan,-4.0
brengsek,-5.0
menggaduhkan,-4.0
hawa,-4.0
sulalah,-3.0
membatasi,-3.0
ranyah,-5.0
menjunam,-4.0
terjang,-3.0
alkisah,-4.0
merandu,-4.0
gulana,-4.0
kromatis,-3.0
belaian,-3.0
menggigih,-4.0
obral,-3.0
bergurau senda,-4.0
batal,-5.0
batas,-3.0
gelagat,-4.0
gegetun,-4.0
menggali-gali,-4.0
berawan,-3.0
cecap,-5.0
melepek,-4.0
pegal hati,-4.0
wedus,-3.0
penyangga,-3.0
penyertifikatan,-4.0
banyak,-3.0
butut,-5.0
rendah,-5.0
memerusa,-4.0
ciuman,-3.0
plongah-plongoh,-3.0
sobat,-4.0
penanggalan,-4.0
wawa,-3.0
beradu lidah,-3.0
memorakporandakan,-3.0
lengkap,-3.0
butuh,-5.0
murka,-4.0
mengandung,-3.0
ikat janji,-4.0
dungu,-5.0
terlulur,-3.0
kelati,-3.0
raba,-3.0
menuju,-4.0
menjamin,-5.0
engkau,-4.0
mencempung,-4.0
perantara,-4.0
buhuk,-4.0
semprotan,-5.0
bergosokan,-3.0
lindap,-3.0
sungguhpun,-3.0
auta,-4.0
harap-harap,-5.0
geretan,-4.0
ingar,-5.0
labuda,-3.0
nihil,-4.0
selokan,-4.0
juru damai,-3.0
berhantaran,-5.0
kelesuan,-5.0
suram,-5.0
titian,-4.0
surah,-4.0
menghukumkan,-3.0
amburadul,-5.0
ceceran,-3.0
mencoret,-3.0
buang air,-5.0
pemerasan,-4.0
mencekuh,-3.0
langka,-5.0
riang gembira,-3.0
ambalan,-4.0
bentang,-3.0
mengentak,-3.0
keributan,-5.0
terhambat,-4.0
tentu,-3.0
menodai,-5.0
berguyub,-3.0
globe,-3.0
cerai-berai,-5.0
randek,-3.0
segera,-3.0
lerak,-4.0
banal,-3.0
bogem,-5.0
kritik,-5.0
penyekutuan (Allah),-5.0
menir,-4.0
menerjunkan,-5.0
kehampaan,-3.0
menyangkak,-5.0
menggelisahi,-4.0
ladah,-5.0
calit,-5.0
terlanggar,-4.0
bertumbangan,-3.0
mengeruh,-3.0
menginjeksi,-3.0
bangang,-3.0
tunjangan,-3.0
residivis,-5.0
deras,-3.0
kritis,-5.0
bersekutu,-5.0
bobot,-5.0
terperuk,-4.0
lajat,-5.0
benar,-4.0
berlinang,-3.0
celonok,-3.0
bertamu,-4.0
kaus,-4.0
membuncahkan,-4.0
kewalahan,-3.0
kernyih,-4.0
mudik,-3.0
melankoli,-5.0
hardikan,-5.0
kanak-kanak anyir,-3.0
menimbang,-3.0
menyatu,-4.0
meragu,-4.0
berdasarkan,-4.0
mencirit,-5.0
lungse,-4.0
cerabah,-5.0
orang halus,-4.0
bufer,-3.0
mengabar,-5.0
sempurna,-3.0
kerajaan,-3.0
bimbing,-3.0
buas,-5.0
berkuat,-4.0
belit,-3.0
tertanam,-5.0
sajen,-4.0
anak penak,-3.0
liplap,-3.0
kocok,-3.0
cacian,-5.0
zat pemabuk,-3.0
gamak,-4.0
retas,-3.0
pariwara,-3.0
gamam,-4.0
aru,-5.0
terlewat,-3.0
tenggang,-4.0
menyedot,-3.0
adegan,-4.0
capak,-4.0
kufur,-5.0
capai,-5.0
kerbau,-3.0
bercak,-5.0
lumer,-3.0
layak,-5.0
menyirapkan,-4.0
menyelak,-4.0
kumbang,-4.0
vagina,-4.0
ulasan pers,-3.0
gulung tikar,-5.0
mengabsorpsi,-3.0
cabik,-3.0
kelatahan,-5.0
berpuak-puak,-4.0
memberhentikan,-5.0
mengekol,-3.0
seladang,-3.0
ihwal,-4.0
cendekia,-4.0
gohong,-3.0
mengubur,-3.0
amandel,-5.0
kepetangan,-3.0
berpasangan,-3.0
kelompang,-3.0
selesai,-4.0
berteraskan,-4.0
udi,-5.0
tilas,-3.0
sakit-sakitan,-4.0
asal-asalan,-5.0
hampa,-5.0
pembendung,-3.0
melenyapkan,-5.0
timburu,-5.0
menampel,-3.0
tepian mata,-3.0
menangap,-5.0
sediaan,-3.0
paralelogram,-4.0
labrak,-4.0
cerita,-4.0
belanja,-3.0
unam,-3.0
cema,-5.0
idap,-5.0
perban,-3.0
lipat dua,-3.0
boksen,-5.0
pijat-pijat,-5.0
menyabung (nyawa),-3.0
pampat,-5.0
minhaj,-4.0
defekasi,-5.0
abdi negara,-3.0
lalat hijau,-5.0
membawat,-5.0
mengirap,-3.0
mengirat,-5.0
asah,-3.0
menolok,-3.0
beranak cucu,-3.0
perlina,-3.0
mil,-3.0
terban,-4.0
bunda,-5.0
pengesahan,-3.0
anglo,-4.0
membongkar,-4.0
krista,-4.0
hitam,-4.0
blobor,-3.0
merampus,-5.0
jari,-4.0
menghembalang,-3.0
destar,-4.0
mencekak,-4.0
cemburu,-5.0
resonansi,-3.0
gurun,-3.0
tumpul,-3.0
guruh,-3.0
induk semang,-4.0
bergerombolan berkawanan,-4.0
kepala udang,-3.0
pancaran,-3.0
sendal,-3.0
bosun,-4.0
gurub,-5.0
batuk-batuk,-4.0
ovipositor,-3.0
intrinsik,-4.0
dadah,-4.0
awi,-3.0
tumpur,-5.0
putau,-3.0
ampai,-4.0
ifrit,-4.0
lengkur,-3.0
menyelentik,-4.0
embal,-4.0
melahap,-5.0
jangkit,-5.0
mencampurbaurkan,-4.0
bencana,-5.0
berparak,-4.0
tunasusila,-5.0
ampas,-3.0
meminta (kpd Tuhan),-3.0
meralip,-5.0
kepalan,-5.0
berharap,-3.0
mulut gatal,-4.0
mencucuk,-3.0
menggalakkan,-4.0
tangkapan,-3.0
mengusap,-4.0
anak-anakan,-3.0
menghardik,-5.0
kejernihan,-3.0
beralih,-3.0
pendongkrak,-3.0
menundukkan,-4.0
cukupan,-3.0
timpang,-4.0
nis-,-3.0
liwa,-3.0
peng-antara,-3.0
ceker,-3.0
memvonis,-3.0
belinjo,-3.0
meracik,-4.0
mendasar,-4.0
rompoh,-4.0
sulfur,-3.0
terpancang,-3.0
terkencar-kencar,-4.0
menghantui,-4.0
bangkit,-4.0
lela,-4.0
silap,-4.0
gemal,-5.0
habis akal,-5.0
kidib,-3.0
menyelidiki,-5.0
kabar burung,-5.0
gemas,-5.0
perdebatan,-3.0
silam,-4.0
pemberian,-3.0
pengangkatan,-3.0
histeris,-4.0
tegur ajar,-5.0
berkorban,-3.0
merindingkan,-4.0
lali,-4.0
kemamang,-4.0
cepat,-3.0
garis bawah,-3.0
incang-incut,-4.0
memikul,-5.0
menarik,-4.0
meningkah,-5.0
ganar,-4.0
ganas,-5.0
mengesup,-3.0
bir,-5.0
influensa,-3.0
terhindar,-4.0
durjana,-5.0
tabrak,-3.0
biarpun,-3.0
setek,-4.0
kantong perut,-5.0
menconteng,-3.0
pelesit,-4.0
lumut,-3.0
menyimpang,-4.0
berkawan,-3.0
dialog,-3.0
ujung,-3.0
ikat,-5.0
meneguhkan,-3.0
pengiriman,-5.0
lepasan,-3.0
khasi,-4.0
jenaka,-3.0
mencalit,-3.0
goncang,-3.0
bergumul,-4.0
membencanai,-4.0
gelisah,-5.0
redam,-5.0
kenestapaan,-3.0
sidik midik,-3.0
stagnasi,-5.0
lingkup,-5.0
blaster,-3.0
merentak,-3.0
bertubrukan,-4.0
penuh sesak,-3.0
kakas,-3.0
celomok,-4.0
terpaut,-4.0
cacing rambut kuda,-4.0
moncong,-3.0
sentakan,-5.0
bergesel,-3.0
rempak,-4.0
bangsawan,-3.0
bergesek,-3.0
kukur,-3.0
diskredit,-4.0
kelam,-4.0
bujukan,-3.0
mengamput,-3.0
jahit,-5.0
adil,-3.0
penyalut,-3.0
terpukul,-4.0
teralienasi,-3.0
kukuh,-4.0
bergeser,-4.0
biasa,-4.0
tali jantung,-3.0
bertitikan,-3.0
berlengkesa,-3.0
durkarsa,-5.0
sesat,-4.0
puncak,-3.0
puatang,-5.0
tangkas,-4.0
komunikasi,-4.0
pusang,-5.0
sempelah,-4.0
menurunkan,-5.0
berbakti,-3.0
menguntungkan,-4.0
romong,-4.0
morat-marit,-3.0
terpacak,-3.0
jalur,-4.0
gebu,-3.0
tekak,-5.0
murca,-4.0
lisut,-4.0
mencemplung,-5.0
distingsi,-4.0
gerobak,-4.0
buletin,-3.0
berlalu,-5.0
kekecohan,-5.0
teologis,-4.0
menjeramah,-4.0
menjiplak,-3.0
garwa ampil,-5.0
mungil,-4.0
sumpit,-3.0
sara,-3.0
penganggur,-4.0
menggerenyam,-3.0
epigon,-3.0
merayau,-4.0
merentang-rentang,-5.0
merayap,-3.0
memipihkan,-3.0
berbantah,-5.0
aparat,-3.0
kucar-kacir,-5.0
berdaulat,-3.0
menyaman,-4.0
krisis,-4.0
pengap,-4.0
adon,-4.0
spektakel,-3.0
keras kepala,-4.0
menyeruput,-3.0
lawas,-4.0
cagaran,-3.0
padang pasir,-3.0
minim,-3.0
menyingkapkan,-4.0
terserak,-3.0
selebaran,-3.0
terbuka,-3.0
meleting,-3.0
menggarong,-5.0
berbeda,-4.0
cembung,-3.0
kuwur,-4.0
cerita rekaan,-4.0
tercengang-cengang,-3.0
agar,-3.0
bosman,-4.0
sama-sama,-4.0
kebisuan,-4.0
domot,-5.0
keterlibatan,-3.0
sirna,-5.0
aba-aba,-3.0
karavan,-4.0
suka mengganggu,-4.0
terluang,-3.0
memenggal lidah,-5.0
ekofraksia,-5.0
baterai,-3.0
pertiwi,-3.0
penelik,-3.0
kelebihan,-3.0
menggeramus,-4.0
sayu rawan,-3.0
menyepuk,-5.0
sajak,-3.0
prosa,-4.0
berkupak,-3.0
cerna,-5.0
cemoohan,-4.0
menggila,-4.0
beleter,-4.0
menjahatkan,-4.0
anom,-4.0
begal,-5.0
tarekat,-4.0
rawak,-5.0
tupai,-5.0
kasemat,-3.0
rawan,-5.0
abnormalitas,-4.0
mencukupi,-3.0
jalanan,-4.0
cemuas,-4.0
dam,-3.0
ekspirasi,-3.0
menyinggang,-4.0
mengimbangi,-5.0
penarung,-4.0
merasi,-3.0
cacing gelang-gelang,-4.0
ludes,-5.0
pedas,-4.0
pedar,-4.0
waswas,-3.0
menonjok,-3.0
aju,-3.0
buang hajat,-5.0
membosankan,-3.0
bala,-5.0
ketaksaan,-5.0
rombengan,-4.0
pemerdaya,-4.0
memarap,-3.0
larat,-3.0
pelor,-3.0
gastroenterologi,-5.0
bangbung,-4.0
membentur,-3.0
karang,-3.0
ongok,-3.0
tersaku,-3.0
menagak,-5.0
safih,-4.0
tulang punggung,-3.0
berpijar,-3.0
mengganas bercabul,-4.0
titisan darah,-3.0
jaras,-5.0
menghentikan,-5.0
rengsa,-5.0
menyerang,-3.0
jawab,-5.0
kalimat,-3.0
membeset,-4.0
jantung hati,-3.0
cuca,-3.0
bebel,-5.0
sukaria,-3.0
konveks,-3.0
beli,-3.0
histeria,-5.0
menahan,-5.0
mengonsumsi,-4.0
beterjunan,-5.0
menguyuh,-3.0
komunitas,-3.0
silang sengketa,-4.0
berbenturan,-4.0
korek api,-4.0
lambat-lambat,-4.0
adu,-3.0
pemantik api,-4.0
bulus,-5.0
detak,-3.0
tergolong,-3.0
besot,-3.0
resultan,-3.0
perhiasan,-4.0
mengerubuti,-4.0
buluh,-3.0
nira,-3.0
resurjensi,-5.0
tonton,-4.0
tiup,-3.0
merenungi,-3.0
melalap,-4.0
muring,-5.0
kepercayaan,-3.0
geletar,-4.0
bertengkaran,-4.0
iringan,-4.0
menyeka,-4.0
menyelekehi,-3.0
cincong,-5.0
penghilangan,-3.0
melalah,-4.0
melalak,-3.0
bingit,-5.0
ronggang,-3.0
tunggakan,-4.0
kisi-kisi,-4.0
rumbing,-4.0
lahir kembali,-3.0
lenyap daratan,-4.0
jenazah,-4.0
pagi,-3.0
candal,-5.0
canda,-3.0
bercat,-3.0
isi,-5.0
puspamala,-3.0
gempil,-4.0
membeber,-4.0
kritikan,-5.0
tetas,-4.0
baret,-3.0
mencekam,-4.0
pengikat,-3.0
mengaduk,-4.0
supaya,-3.0
dakap,-3.0
kelelahan,-3.0
kisi,-3.0
bergabung,-4.0
sadur,-3.0
bertempiar,-3.0
tuil,-3.0
silap mata,-5.0
dekat,-4.0
bantai,-5.0
melintang,-4.0
handai,-4.0
serutu,-3.0
pesawat,-3.0
empos,-3.0
gempur,-4.0
ganteng,-4.0
sambar,-3.0
mampu,-4.0
bedeng,-3.0
berguncang,-5.0
kelompok,-5.0
menyilam,-3.0
belam,-3.0
usah,-5.0
belai,-4.0
cegat,-3.0
merajalela,-4.0
lancut,-4.0
tertabrak,-4.0
tampil,-3.0
tampik,-4.0
penipu,-4.0
mengganjarkan,-3.0
kereseng,-4.0
tikai,-4.0
bermoral,-4.0
sasana,-3.0
meliputi,-3.0
restoran,-4.0
iris,-4.0
bisul,-4.0
palka,-3.0
kejorokan,-5.0
lembu,-3.0
sarung,-3.0
menafakurkan,-3.0
gundal,-3.0
berbalik,-5.0
teliti waskita,-3.0
gundah,-5.0
yuwaraja,-4.0
cacing kentar,-4.0
bangkrut,-5.0
berusuh,-5.0
terbang pikiran,-4.0
kera,-3.0
pacak,-4.0
berpacaran,-3.0
cengkedi,-4.0
menyanggupi,-5.0
cocor,-3.0
menyolidkan,-3.0
kampungan,-5.0
ayal,-3.0
bahan,-3.0
bersuka-suka,-3.0
nuzul,-4.0
teriris,-5.0
berjejal-jejal,-3.0
jejap,-4.0
belang,-5.0
teragung,-4.0
alat negara,-3.0
banci,-5.0
mengingsar,-3.0
bertikai,-5.0
hancai,-5.0
menggemuruh,-4.0
menuguri,-3.0
mulus,-5.0
kitab,-3.0
ilat,-5.0
sempuras,-3.0
menyelar,-4.0
menyadran,-4.0
mencium tanah,-5.0
mangkir,-3.0
pasukan,-5.0
berantakan,-5.0
bacar mulut,-4.0
menguit,-4.0
kemesuman,-5.0
gamblang,-5.0
berkemam,-3.0
berkemal,-4.0
berkeluarga,-4.0
bersalahan,-4.0
mambang,-4.0
pengetam,-3.0
mengecewakan,-3.0
lalai,-4.0
ragu-ragu,-3.0
kuning,-4.0
gaib,-5.0
gilas,-4.0
ajuk,-5.0
sesalan,-5.0
menerjang,-3.0
mengempang,-5.0
mengencang,-3.0
kenistaan,-5.0
mengazab,-3.0
beloh,-5.0
berkenalan,-3.0
belot,-5.0
mengguncangkan,-4.0
meronta,-3.0
melenceng,-3.0
menyapu-nyapu,-4.0
kecut,-4.0
ekspres,-3.0
jeblok,-5.0
mengerinyau,-3.0
gertak,-5.0
berkurap,-4.0
buari,-4.0
mendekap,-3.0
duri,-4.0
mendakwa,-4.0
kanji,-3.0
berperang mulut,-3.0
bermula,-4.0
dura,-3.0
alku,-5.0
menyampuk,-3.0
lelap,-5.0
terselubung,-5.0
meleset,-3.0
kepompong,-5.0
tercelampak,-5.0
lubang jarum,-5.0
kurbal,-3.0
menghinggut,-3.0
gegar,-3.0
melelapkan,-3.0
jalan setapak,-4.0
jalan tikus,-4.0
sentong,-3.0
rel (kereta api),-4.0
balai,-3.0
tangis,-5.0
kejangkitan,-4.0
meteor,-4.0
menyunggit,-4.0
batu loncatan,-3.0
bondong,-4.0
gerenyot,-4.0
menghitamkan,-4.0
berlebih,-3.0
derum,-4.0
memberangsangkan,-4.0
genap,-3.0
mencoreng,-4.0
musnah,-5.0
memijak,-3.0
nona,-3.0
cerita anak,-4.0
menggerinjam,-4.0
keseleo,-3.0
grecok,-4.0
menyorong,-3.0
kecerobohan,-5.0
genah,-5.0
mengemu,-3.0
terselip,-3.0
hubung,-3.0
fakta,-3.0
rembas,-5.0
rampak,-5.0
tengkingan,-5.0
terpencil,-5.0
kepinding,-5.0
kekeliruan,-5.0
abar-abar,-5.0
leyu,-4.0
sebanding,-3.0
gebos,-3.0
pilak,-5.0
cacing keremi,-4.0
nyenyeh,-4.0
kantong kering,-4.0
penggaruk,-3.0
senewen,-4.0
menetapkan,-5.0
kacang botor,-3.0
